Sample	GeneID	Coverage	m6A_Site	ModFreq
HepG2	ENSG00000204610	11	30172088	0.18181818181818182
HepG2	ENSG00000204610	11	30172468	0.09090909090909091
HepG2	ENSG00000204610	11	30172210	0.09090909090909091
HepG2	ENSG00000124160	19	46061502	0.47368421052631576
HepG2	ENSG00000124160	19	46061627	0.15789473684210525
HepG2	ENSG00000124160	19	46070309	0.05263157894736842
HepG2	ENSG00000033050	16	151213825	0.5625
HepG2	ENSG00000033050	16	151213878	0.1875
HepG2	ENSG00000033050	16	151213976	0.1875
HepG2	ENSG00000110048	8	59575574	0.25
HepG2	ENSG00000110048	8	59575779	0.125
HepG2	ENSG00000110048	8	59576605	0.25
HepG2	ENSG00000110048	8	59574615	0.125
HepG2	ENSG00000093000	8	45185265	0.5
HepG2	ENSG00000093000	8	45176001	0.125
HepG2	ENSG00000093000	8	45178463	0.375
HepG2	ENSG00000093000	8	45187790	0.125
HepG2	ENSG00000093000	8	45178676	0.125
HepG2	ENSG00000093000	8	45185106	0.125
HepG2	ENSG00000163947	22	56751323	0.13636363636363635
HepG2	ENSG00000163947	22	56729313	0.18181818181818182
HepG2	ENSG00000163947	22	56729382	0.09090909090909091
HepG2	ENSG00000163947	22	56729370	0.09090909090909091
HepG2	ENSG00000165661	16	136208462	0.1875
HepG2	ENSG00000165661	16	136208846	0.0625
HepG2	ENSG00000165661	16	136218701	0.1875
HepG2	ENSG00000165661	16	136208151	0.125
HepG2	ENSG00000165661	16	136209046	0.0625
HepG2	ENSG00000163660	27	157148178	0.37037037037037035
HepG2	ENSG00000113734	23	173164143	0.13043478260869565
HepG2	ENSG00000152102	13	131052375	0.23076923076923078
HepG2	ENSG00000167113	35	128333755	0.11428571428571428
HepG2	ENSG00000100614	5	60282850	0.6
HepG2	ENSG00000100614	5	60283140	0.4
HepG2	ENSG00000156795	27	123441928	0.037037037037037035
HepG2	ENSG00000175470	16	131955902	0.1875
HepG2	ENSG00000175470	16	131955860	0.1875
HepG2	ENSG00000175470	16	131956010	0.125
HepG2	ENSG00000175470	16	131956196	0.0625
HepG2	ENSG00000084463	19	14787443	0.10526315789473684
HepG2	ENSG00000175224	13	46672487	0.15384615384615385
HepG2	ENSG00000106290	22	100107302	0.13636363636363635
HepG2	ENSG00000119979	13	119137420	0.07692307692307693
HepG2	ENSG00000134014	19	28189857	0.10526315789473684
HepG2	ENSG00000134014	19	28190052	0.21052631578947367
HepG2	ENSG00000134014	19	28190163	0.10526315789473684
HepG2	ENSG00000105011	28	14120378	0.32142857142857145
HepG2	ENSG00000105011	28	14120469	0.21428571428571427
HepG2	ENSG00000136247	49	6588731	0.02040816326530612
HepG2	ENSG00000148426	29	11870279	0.4482758620689655
HepG2	ENSG00000148426	29	11870742	0.10344827586206896
HepG2	ENSG00000168517	30	45169831	0.23333333333333334
HepG2	ENSG00000168517	30	45169951	0.16666666666666666
HepG2	ENSG00000168517	30	45169523	0.1
HepG2	ENSG00000100744	17	96385675	0.17647058823529413
HepG2	ENSG00000100744	17	96386279	0.29411764705882354
HepG2	ENSG00000100744	17	96386721	0.058823529411764705
HepG2	ENSG00000100744	17	96385565	0.058823529411764705
HepG2	ENSG00000170439	17	55684320	0.23529411764705882
HepG2	ENSG00000170439	17	55684288	0.11764705882352941
HepG2	ENSG00000158470	17	49636103	0.058823529411764705
HepG2	ENSG00000179965	22	30418297	0.09090909090909091
HepG2	ENSG00000179965	22	30417949	0.09090909090909091
HepG2	ENSG00000122642	25	32996343	0.08
HepG2	ENSG00000120725	21	138947097	0.42857142857142855
HepG2	ENSG00000120725	21	138947102	0.2857142857142857
HepG2	ENSG00000120725	21	138947242	0.09523809523809523
HepG2	ENSG00000158457	16	129168312	0.125
HepG2	ENSG00000158457	16	129168619	0.0625
HepG2	ENSG00000108091	8	59792885	0.25
HepG2	ENSG00000108091	8	59789043	0.125
HepG2	ENSG00000108091	8	59789079	0.25
HepG2	ENSG00000095002	23	47410249	0.08695652173913043
HepG2	ENSG00000095002	23	47483150	0.13043478260869565
HepG2	ENSG00000164751	19	76983747	0.15789473684210525
HepG2	ENSG00000166181	14	43342602	0.14285714285714285
HepG2	ENSG00000170632	19	103099085	0.05263157894736842
HepG2	ENSG00000170632	19	103098712	0.05263157894736842
HepG2	ENSG00000114993	16	74426056	0.125
HepG2	ENSG00000114993	16	74426413	0.125
HepG2	ENSG00000114993	16	74426122	0.125
HepG2	ENSG00000090863	16	74452225	0.375
HepG2	ENSG00000090863	16	74452299	0.5
HepG2	ENSG00000090863	16	74452706	0.0625
HepG2	ENSG00000014824	17	42086286	0.058823529411764705
HepG2	ENSG00000014824	17	42086216	0.058823529411764705
HepG2	ENSG00000107566	27	100152252	0.4444444444444444
HepG2	ENSG00000107566	27	100152059	0.48148148148148145
HepG2	ENSG00000107566	27	100152217	0.18518518518518517
HepG2	ENSG00000107566	27	100151528	0.1111111111111111
HepG2	ENSG00000107566	27	100151690	0.07407407407407407
HepG2	ENSG00000179562	16	127582118	0.1875
HepG2	ENSG00000179562	16	127582624	0.3125
HepG2	ENSG00000179562	16	127584712	0.1875
HepG2	ENSG00000179562	16	127581760	0.0625
HepG2	ENSG00000179562	16	127584596	0.0625
HepG2	ENSG00000179562	16	127582543	0.3125
HepG2	ENSG00000179562	16	127582456	0.0625
HepG2	ENSG00000179562	16	127580811	0.0625
HepG2	ENSG00000166133	24	40573937	0.25
HepG2	ENSG00000166133	24	40574257	0.375
HepG2	ENSG00000166133	24	40574050	0.125
HepG2	ENSG00000166133	24	40569376	0.041666666666666664
HepG2	ENSG00000166133	24	40573945	0.08333333333333333
HepG2	ENSG00000136816	17	129809554	0.058823529411764705
HepG2	ENSG00000136816	17	129810119	0.35294117647058826
HepG2	ENSG00000136816	17	129809361	0.17647058823529413
HepG2	ENSG00000136816	17	129809695	0.17647058823529413
HepG2	ENSG00000156253	11	29006423	0.18181818181818182
HepG2	ENSG00000156253	11	29007919	0.09090909090909091
HepG2	ENSG00000156253	11	29006499	0.36363636363636365
HepG2	ENSG00000132275	22	6600041	0.045454545454545456
HepG2	ENSG00000139624	12	50130512	0.4166666666666667
HepG2	ENSG00000139624	12	50130528	0.25
HepG2	ENSG00000156831	24	125366973	0.16666666666666666
HepG2	ENSG00000185551	1	96337764	1.0
HepG2	ENSG00000185551	1	96337792	1.0
HepG2	ENSG00000102096	22	48913464	0.045454545454545456
HepG2	ENSG00000102096	22	48913816	0.13636363636363635
HepG2	ENSG00000204439	6	31659769	0.6666666666666666
HepG2	ENSG00000204439	6	31659850	0.16666666666666666
HepG2	ENSG00000204439	6	31660071	0.3333333333333333
HepG2	ENSG00000204439	6	31660495	0.16666666666666666
HepG2	ENSG00000204439	6	31659633	0.3333333333333333
HepG2	ENSG00000168936	9	1717027	0.1111111111111111
HepG2	ENSG00000168936	9	1716185	0.2222222222222222
HepG2	ENSG00000116273	9	6621633	0.6666666666666666
HepG2	ENSG00000116273	9	6620256	0.1111111111111111
HepG2	ENSG00000116273	9	6620176	0.1111111111111111
HepG2	ENSG00000116273	9	6621570	0.1111111111111111
HepG2	ENSG00000116273	9	6621878	0.1111111111111111
HepG2	ENSG00000189337	17	15067741	0.058823529411764705
HepG2	ENSG00000189337	17	15065790	0.23529411764705882
HepG2	ENSG00000189337	17	15066213	0.058823529411764705
HepG2	ENSG00000189337	17	15067647	0.058823529411764705
HepG2	ENSG00000165802	20	137448454	0.15
HepG2	ENSG00000165802	20	137449310	0.2
HepG2	ENSG00000165802	20	137449413	0.05
HepG2	ENSG00000275494	18	25106775	0.1111111111111111
HepG2	ENSG00000239306	18	66624663	0.3333333333333333
HepG2	ENSG00000239306	18	66627145	0.05555555555555555
HepG2	ENSG00000239306	18	66627154	0.1111111111111111
HepG2	ENSG00000239306	18	66624364	0.05555555555555555
HepG2	ENSG00000023608	19	61762578	0.21052631578947367
HepG2	ENSG00000100029	29	30576642	0.5172413793103449
HepG2	ENSG00000100029	29	30576961	0.034482758620689655
HepG2	ENSG00000126778	14	60646221	0.14285714285714285
HepG2	ENSG00000126778	14	60646296	0.14285714285714285
HepG2	ENSG00000126778	14	60646148	0.5
HepG2	ENSG00000126778	14	60646332	0.2857142857142857
HepG2	ENSG00000224531	10	11135489	0.2
HepG2	ENSG00000224531	10	11134772	0.2
HepG2	ENSG00000158480	18	49904924	0.1111111111111111
HepG2	ENSG00000158480	18	49905275	0.16666666666666666
HepG2	ENSG00000158480	18	49906607	0.2777777777777778
HepG2	ENSG00000158480	18	49905233	0.16666666666666666
HepG2	ENSG00000158480	18	49905079	0.2777777777777778
HepG2	ENSG00000158480	18	49906460	0.05555555555555555
HepG2	ENSG00000157869	15	13368497	0.3333333333333333
HepG2	ENSG00000157869	15	13368599	0.2
HepG2	ENSG00000157869	15	13484143	0.06666666666666667
HepG2	ENSG00000162434	13	64834113	0.23076923076923078
HepG2	ENSG00000162434	13	64834380	0.07692307692307693
HepG2	ENSG00000083635	14	44941242	0.2857142857142857
HepG2	ENSG00000083635	14	44941252	0.07142857142857142
HepG2	ENSG00000161202	4	184155730	0.25
HepG2	ENSG00000117758	12	27822296	0.25
HepG2	ENSG00000100439	24	22603543	0.08333333333333333
HepG2	ENSG00000137269	3	53922738	0.6666666666666666
HepG2	ENSG00000137269	3	53923771	0.3333333333333333
HepG2	ENSG00000067082	21	3777461	0.047619047619047616
HepG2	ENSG00000067082	21	3782054	0.14285714285714285
HepG2	ENSG00000067082	21	3777586	0.09523809523809523
HepG2	ENSG00000067082	21	3781782	0.23809523809523808
HepG2	ENSG00000067082	21	3779328	0.2857142857142857
HepG2	ENSG00000067082	21	3782124	0.09523809523809523
HepG2	ENSG00000064419	9	129018036	0.1111111111111111
HepG2	ENSG00000064419	9	129018015	0.1111111111111111
HepG2	ENSG00000136986	10	123015091	0.2
HepG2	ENSG00000136986	10	123015355	0.3
HepG2	ENSG00000155252	13	97675828	0.15384615384615385
HepG2	ENSG00000155252	13	97674772	0.23076923076923078
HepG2	ENSG00000155252	13	97675126	0.15384615384615385
HepG2	ENSG00000155252	13	97675468	0.15384615384615385
HepG2	ENSG00000198561	5	57762020	0.4
HepG2	ENSG00000198561	5	57817310	0.2
HepG2	ENSG00000197114	20	63736115	0.15
HepG2	ENSG00000197114	20	63736067	0.1
HepG2	ENSG00000134986	20	111730353	0.25
HepG2	ENSG00000134986	20	111730808	0.5
HepG2	ENSG00000134986	20	111730775	0.25
HepG2	ENSG00000107745	14	72368069	0.35714285714285715
HepG2	ENSG00000107745	14	72368217	0.6428571428571429
HepG2	ENSG00000144224	8	135782966	0.375
HepG2	ENSG00000170468	10	73491737	0.4
HepG2	ENSG00000170468	10	73492528	0.1
HepG2	ENSG00000170468	10	73492560	0.1
HepG2	ENSG00000170468	10	73492846	0.1
HepG2	ENSG00000204178	7	25458676	0.42857142857142855
HepG2	ENSG00000204178	7	25458835	0.2857142857142857
HepG2	ENSG00000108582	6	30422865	0.3333333333333333
HepG2	ENSG00000108582	6	30464896	0.3333333333333333
HepG2	ENSG00000108582	6	30464777	0.16666666666666666
HepG2	ENSG00000108582	6	30464898	0.16666666666666666
HepG2	ENSG00000111665	29	6848914	0.2413793103448276
HepG2	ENSG00000111665	29	6849741	0.06896551724137931
HepG2	ENSG00000111181	21	190646	0.19047619047619047
HepG2	ENSG00000111181	21	191101	0.19047619047619047
HepG2	ENSG00000111181	21	190216	0.6190476190476191
HepG2	ENSG00000111181	21	190919	0.047619047619047616
HepG2	ENSG00000132155	19	12584024	0.21052631578947367
HepG2	ENSG00000132155	19	12584387	0.21052631578947367
HepG2	ENSG00000132155	19	12584015	0.21052631578947367
HepG2	ENSG00000132155	19	12584086	0.15789473684210525
HepG2	ENSG00000132155	19	12584396	0.10526315789473684
HepG2	ENSG00000228496	25	11683110	0.4
HepG2	ENSG00000151092	11	25719299	0.09090909090909091
HepG2	ENSG00000151092	11	25719421	0.09090909090909091
HepG2	ENSG00000131747	20	40400006	0.05
HepG2	ENSG00000131747	20	40388788	0.05
HepG2	ENSG00000050820	29	75234911	0.13793103448275862
HepG2	ENSG00000050820	29	75234959	0.13793103448275862
HepG2	ENSG00000050820	29	75229734	0.10344827586206896
HepG2	ENSG00000050820	29	75229590	0.06896551724137931
HepG2	ENSG00000050820	29	75235463	0.10344827586206896
HepG2	ENSG00000148296	19	133331829	0.10526315789473684
HepG2	ENSG00000148296	19	133331623	0.10526315789473684
HepG2	ENSG00000148296	19	133331821	0.21052631578947367
HepG2	ENSG00000148296	19	133331653	0.05263157894736842
HepG2	ENSG00000148296	19	133331195	0.10526315789473684
HepG2	ENSG00000148296	19	133331436	0.05263157894736842
HepG2	ENSG00000134255	19	111147990	0.21052631578947367
HepG2	ENSG00000136295	6	2662123	0.5
HepG2	ENSG00000136295	6	2662723	0.5
HepG2	ENSG00000136295	6	2662503	0.5
HepG2	ENSG00000136295	6	2662943	0.16666666666666666
HepG2	ENSG00000169902	22	66241054	0.4090909090909091
HepG2	ENSG00000169902	22	66240570	0.045454545454545456
HepG2	ENSG00000169902	22	66240592	0.13636363636363635
HepG2	ENSG00000132964	11	26254646	0.09090909090909091
HepG2	ENSG00000212978	20	61143690	0.35
HepG2	ENSG00000107140	10	35609968	0.3
HepG2	ENSG00000107140	10	35609786	0.1
HepG2	ENSG00000163832	20	47496037	0.25
HepG2	ENSG00000163832	20	47495873	0.15
HepG2	ENSG00000140455	11	63591243	0.2727272727272727
HepG2	ENSG00000120054	16	100042340	0.1875
HepG2	ENSG00000120054	16	100081711	0.0625
HepG2	ENSG00000120054	16	100081741	0.1875
HepG2	ENSG00000116062	16	47799733	0.25
HepG2	ENSG00000116062	16	47800753	0.0625
HepG2	ENSG00000116062	16	47801075	0.375
HepG2	ENSG00000116062	16	47801120	0.3125
HepG2	ENSG00000116062	16	47801005	0.25
HepG2	ENSG00000116062	16	47799439	0.125
HepG2	ENSG00000116062	16	47800758	0.125
HepG2	ENSG00000136213	16	2433669	0.25
HepG2	ENSG00000136213	16	2433880	0.25
HepG2	ENSG00000136213	16	2433775	0.25
HepG2	ENSG00000136213	16	2433565	0.0625
HepG2	ENSG00000184363	15	397434	0.06666666666666667
HepG2	ENSG00000187601	9	55452342	0.2222222222222222
HepG2	ENSG00000165879	9	97320548	0.1111111111111111
HepG2	ENSG00000165879	9	97320488	0.3333333333333333
HepG2	ENSG00000165879	9	97320167	0.1111111111111111
HepG2	ENSG00000165879	9	97320326	0.1111111111111111
HepG2	ENSG00000165879	9	97320852	0.1111111111111111
HepG2	ENSG00000165879	9	97321398	0.1111111111111111
HepG2	ENSG00000166483	6	9588722	0.16666666666666666
HepG2	ENSG00000166483	6	9574088	0.16666666666666666
HepG2	ENSG00000254166	9	127205299	0.1111111111111111
HepG2	ENSG00000254166	9	127209053	0.7777777777777778
HepG2	ENSG00000081059	14	134146331	0.21428571428571427
HepG2	ENSG00000139218	9	45961122	0.2222222222222222
HepG2	ENSG00000139218	9	45961320	0.2222222222222222
HepG2	ENSG00000197043	13	151101361	0.15384615384615385
HepG2	ENSG00000164850	9	1093605	0.3333333333333333
HepG2	ENSG00000164850	9	1092918	0.1111111111111111
HepG2	ENSG00000164850	9	1091437	0.1111111111111111
HepG2	ENSG00000108733	14	35575996	0.21428571428571427
HepG2	ENSG00000108733	14	35575958	0.21428571428571427
HepG2	ENSG00000108733	14	35577431	0.14285714285714285
HepG2	ENSG00000133119	25	33836139	0.12
HepG2	ENSG00000114480	12	81591127	0.08333333333333333
HepG2	ENSG00000117481	23	46361740	0.13043478260869565
HepG2	ENSG00000148218	19	113386986	0.05263157894736842
HepG2	ENSG00000205609	25	28390620	0.04
HepG2	ENSG00000275457	5	21302831	0.2
HepG2	ENSG00000101442	17	38771881	0.29411764705882354
HepG2	ENSG00000101442	17	38771970	0.17647058823529413
HepG2	ENSG00000101442	17	38771835	0.11764705882352941
HepG2	ENSG00000101442	17	38772134	0.058823529411764705
HepG2	ENSG00000144029	15	95087305	0.13333333333333333
HepG2	ENSG00000144029	15	95087430	0.06666666666666667
HepG2	ENSG00000167323	10	3856062	0.1
HepG2	ENSG00000066697	5	100450968	0.2
HepG2	ENSG00000066697	5	100451027	0.2
HepG2	ENSG00000132640	18	11923543	0.1111111111111111
HepG2	ENSG00000198218	15	49057272	0.2
HepG2	ENSG00000198218	15	49030160	0.26666666666666666
HepG2	ENSG00000198218	15	49076923	0.3333333333333333
HepG2	ENSG00000198218	15	49030099	0.13333333333333333
HepG2	ENSG00000198218	15	49057238	0.2
HepG2	ENSG00000198218	15	49057448	0.06666666666666667
HepG2	ENSG00000158092	17	136948508	0.058823529411764705
HepG2	ENSG00000158092	17	136945806	0.23529411764705882
HepG2	ENSG00000158092	17	136945747	0.11764705882352941
HepG2	ENSG00000158092	17	136948328	0.11764705882352941
HepG2	ENSG00000080845	20	36500303	0.15
HepG2	ENSG00000080845	20	36526929	0.25
HepG2	ENSG00000080845	20	36527296	0.05
HepG2	ENSG00000157911	17	2405530	0.11764705882352941
HepG2	ENSG00000157911	17	2405221	0.11764705882352941
HepG2	ENSG00000157911	17	2405365	0.23529411764705882
HepG2	ENSG00000136243	18	23200427	0.3888888888888889
HepG2	ENSG00000183044	10	8782480	0.2
HepG2	ENSG00000183044	10	8782203	0.1
HepG2	ENSG00000183044	10	8781679	0.1
HepG2	ENSG00000183044	10	8781947	0.1
HepG2	ENSG00000164219	5	115212071	0.2
HepG2	ENSG00000100364	6	45196765	0.8333333333333334
HepG2	ENSG00000132153	13	47846238	0.15384615384615385
HepG2	ENSG00000132153	13	47847301	0.15384615384615385
HepG2	ENSG00000132153	13	47846778	0.07692307692307693
HepG2	ENSG00000136940	22	122820408	0.09090909090909091
HepG2	ENSG00000136940	22	122820203	0.22727272727272727
HepG2	ENSG00000105223	24	40370218	0.25
HepG2	ENSG00000105223	24	40378100	0.041666666666666664
HepG2	ENSG00000105223	24	40378106	0.125
HepG2	ENSG00000119630	38	74942104	0.2631578947368421
HepG2	ENSG00000122952	29	56357971	0.2413793103448276
HepG2	ENSG00000175213	22	46705898	0.22727272727272727
HepG2	ENSG00000175213	22	46705679	0.09090909090909091
HepG2	ENSG00000175213	22	46704408	0.09090909090909091
HepG2	ENSG00000107872	18	102423021	0.2777777777777778
HepG2	ENSG00000107872	18	102422805	0.05555555555555555
HepG2	ENSG00000073969	18	46728925	0.16666666666666666
HepG2	ENSG00000073969	18	46755913	0.1111111111111111
HepG2	ENSG00000073969	18	46756120	0.16666666666666666
HepG2	ENSG00000135297	5	73473544	0.6
HepG2	ENSG00000135297	5	73501054	0.2
HepG2	ENSG00000135297	5	73461999	0.2
HepG2	ENSG00000135297	5	73462038	0.4
HepG2	ENSG00000135297	5	73466252	0.2
HepG2	ENSG00000118894	12	5085630	0.4166666666666667
HepG2	ENSG00000118894	12	5085540	0.08333333333333333
HepG2	ENSG00000154511	16	92842616	0.125
HepG2	ENSG00000154511	16	92842939	0.125
HepG2	ENSG00000154511	16	92843373	0.1875
HepG2	ENSG00000154511	16	92842582	0.125
HepG2	ENSG00000154511	16	92843663	0.3125
HepG2	ENSG00000154511	16	92843848	0.0625
HepG2	ENSG00000154511	16	92843555	0.0625
HepG2	ENSG00000067955	10	67099994	0.1
HepG2	ENSG00000100888	6	21385680	0.3333333333333333
HepG2	ENSG00000100888	6	21385504	0.16666666666666666
HepG2	ENSG00000134748	16	52416694	0.3125
HepG2	ENSG00000134748	16	52417906	0.0625
HepG2	ENSG00000165630	6	13630690	0.16666666666666666
HepG2	ENSG00000122033	23	27440314	0.08695652173913043
HepG2	ENSG00000010219	13	4613593	0.07692307692307693
HepG2	ENSG00000103061	22	68301279	0.22727272727272727
HepG2	ENSG00000170191	4	25616124	0.5
HepG2	ENSG00000170191	4	25615950	0.5
HepG2	ENSG00000177352	14	49162709	0.14285714285714285
HepG2	ENSG00000177352	14	49163589	0.14285714285714285
HepG2	ENSG00000177352	14	49163056	0.2857142857142857
HepG2	ENSG00000177352	14	49163650	0.07142857142857142
HepG2	ENSG00000177352	14	49163837	0.07142857142857142
HepG2	ENSG00000177352	14	49162726	0.07142857142857142
HepG2	ENSG00000103343	9	3408915	0.2222222222222222
HepG2	ENSG00000148935	14	22812040	0.14285714285714285
HepG2	ENSG00000148935	14	22811952	0.07142857142857142
HepG2	ENSG00000167325	17	4138484	0.17647058823529413
HepG2	ENSG00000124370	20	71110007	0.05
HepG2	ENSG00000140262	10	57286206	0.3
HepG2	ENSG00000140262	10	57287799	0.2
HepG2	ENSG00000091527	5	133588406	0.6
HepG2	ENSG00000091527	5	133588082	0.2
HepG2	ENSG00000198792	16	38221231	0.25
HepG2	ENSG00000198792	16	38221501	0.0625
HepG2	ENSG00000198792	16	38221100	0.125
HepG2	ENSG00000198792	16	38221346	0.125
HepG2	ENSG00000166171	22	101609455	0.045454545454545456
HepG2	ENSG00000161249	32	35510358	0.15625
HepG2	ENSG00000119328	10	108940119	0.3
HepG2	ENSG00000119328	10	108940223	0.2
HepG2	ENSG00000174498	14	65328181	0.07142857142857142
HepG2	ENSG00000115761	8	10577695	0.125
HepG2	ENSG00000110811	19	6839602	0.10526315789473684
HepG2	ENSG00000110811	19	6839618	0.2631578947368421
HepG2	ENSG00000110811	19	6839705	0.10526315789473684
HepG2	ENSG00000101224	11	3806002	0.2727272727272727
HepG2	ENSG00000119938	28	91630060	0.5
HepG2	ENSG00000119938	28	91630141	0.25
HepG2	ENSG00000119938	28	91630282	0.25
HepG2	ENSG00000119938	28	91630367	0.4642857142857143
HepG2	ENSG00000119938	28	91630528	0.25
HepG2	ENSG00000162517	22	31630647	0.045454545454545456
HepG2	ENSG00000162517	22	31630541	0.045454545454545456
HepG2	ENSG00000142444	23	10929909	0.17391304347826086
HepG2	ENSG00000091732	19	130018344	0.15789473684210525
HepG2	ENSG00000091732	19	130018328	0.10526315789473684
HepG2	ENSG00000125124	14	56519784	0.14285714285714285
HepG2	ENSG00000105849	15	19695790	0.2
HepG2	ENSG00000105849	15	19698008	0.4666666666666667
HepG2	ENSG00000105849	15	19697657	0.2
HepG2	ENSG00000105849	15	19698461	0.06666666666666667
HepG2	ENSG00000146143	20	57646618	0.1
HepG2	ENSG00000146143	20	57646128	0.1
HepG2	ENSG00000146143	20	57382113	0.1
HepG2	ENSG00000067064	11	1048992	0.09090909090909091
HepG2	ENSG00000104679	23	23290166	0.17391304347826086
HepG2	ENSG00000104679	23	23290198	0.043478260869565216
HepG2	ENSG00000104679	23	23290243	0.043478260869565216
HepG2	ENSG00000178802	16	74897827	0.0625
HepG2	ENSG00000159592	15	45660712	0.2
HepG2	ENSG00000159592	15	45628311	0.13333333333333333
HepG2	ENSG00000159592	15	45661038	0.06666666666666667
HepG2	ENSG00000159592	15	45633508	0.06666666666666667
HepG2	ENSG00000159592	15	45654787	0.13333333333333333
HepG2	ENSG00000011007	27	23751910	0.25925925925925924
HepG2	ENSG00000011007	27	23751951	0.2962962962962963
HepG2	ENSG00000011007	27	23759657	0.07407407407407407
HepG2	ENSG00000011007	27	23751716	0.07407407407407407
HepG2	ENSG00000011007	27	23759581	0.2222222222222222
HepG2	ENSG00000011007	27	23751268	0.037037037037037035
HepG2	ENSG00000164967	19	34610645	0.10526315789473684
HepG2	ENSG00000164967	19	34610917	0.05263157894736842
HepG2	ENSG00000197858	19	144086153	0.05263157894736842
HepG2	ENSG00000130675	17	157005395	0.11764705882352941
HepG2	ENSG00000130675	17	157005677	0.11764705882352941
HepG2	ENSG00000066654	17	20736155	0.29411764705882354
HepG2	ENSG00000066654	17	20736210	0.11764705882352941
HepG2	ENSG00000066654	17	20737780	0.47058823529411764
HepG2	ENSG00000066654	17	20735151	0.23529411764705882
HepG2	ENSG00000066654	17	20734248	0.23529411764705882
HepG2	ENSG00000066654	17	20735858	0.11764705882352941
HepG2	ENSG00000066654	17	20736026	0.11764705882352941
HepG2	ENSG00000066654	17	20734611	0.17647058823529413
HepG2	ENSG00000180764	25	93958771	0.16
HepG2	ENSG00000101335	20	36549811	0.2
HepG2	ENSG00000236287	16	10853174	0.375
HepG2	ENSG00000236287	16	10853617	0.3125
HepG2	ENSG00000236287	16	10854091	0.5625
HepG2	ENSG00000236287	16	10852963	0.0625
HepG2	ENSG00000236287	16	10854148	0.0625
HepG2	ENSG00000171853	16	3479268	0.125
HepG2	ENSG00000171853	16	3388288	0.1875
HepG2	ENSG00000291079	27	1628740	0.037037037037037035
HepG2	ENSG00000110713	13	3712297	0.15384615384615385
HepG2	ENSG00000110713	13	3712641	0.07692307692307693
HepG2	ENSG00000232445	21	101310716	0.23809523809523808
HepG2	ENSG00000232445	21	101310874	0.09523809523809523
HepG2	ENSG00000242110	21	33988958	0.2857142857142857
HepG2	ENSG00000139546	18	53506161	0.3333333333333333
HepG2	ENSG00000139546	18	53506266	0.1111111111111111
HepG2	ENSG00000180035	10	30398407	0.9
HepG2	ENSG00000180035	10	30399098	0.2
HepG2	ENSG00000180035	10	30397731	0.2
HepG2	ENSG00000180035	10	30397887	0.1
HepG2	ENSG00000123213	10	65788365	0.5
HepG2	ENSG00000123213	10	65822839	0.1
HepG2	ENSG00000068028	10	50337343	0.1
HepG2	ENSG00000139620	18	48653806	0.4444444444444444
HepG2	ENSG00000139620	18	48653555	0.05555555555555555
HepG2	ENSG00000269609	23	102456259	0.17391304347826086
HepG2	ENSG00000269609	23	102455822	0.043478260869565216
HepG2	ENSG00000158526	20	54444642	0.1
HepG2	ENSG00000103707	11	65002669	0.18181818181818182
HepG2	ENSG00000103707	11	65002986	0.2727272727272727
HepG2	ENSG00000103707	11	65003127	0.09090909090909091
HepG2	ENSG00000127418	19	1026388	0.15789473684210525
HepG2	ENSG00000161714	19	45112151	0.3157894736842105
HepG2	ENSG00000161714	19	45112289	0.05263157894736842
HepG2	ENSG00000161714	19	45112303	0.05263157894736842
HepG2	ENSG00000115239	10	53700393	0.1
HepG2	ENSG00000017797	12	9536057	0.16666666666666666
HepG2	ENSG00000017797	12	9536897	0.08333333333333333
HepG2	ENSG00000017797	12	9535969	0.16666666666666666
HepG2	ENSG00000146700	10	76389512	0.1
HepG2	ENSG00000146700	10	76389520	0.3
HepG2	ENSG00000161847	17	10317070	0.47058823529411764
HepG2	ENSG00000161847	17	10317331	0.058823529411764705
HepG2	ENSG00000161847	17	10316734	0.11764705882352941
HepG2	ENSG00000161847	17	10316557	0.11764705882352941
HepG2	ENSG00000161847	17	10328847	0.11764705882352941
HepG2	ENSG00000161653	12	44008556	0.3333333333333333
HepG2	ENSG00000161653	12	44008644	0.08333333333333333
HepG2	ENSG00000161653	12	44008902	0.08333333333333333
HepG2	ENSG00000161653	12	44008525	0.08333333333333333
HepG2	ENSG00000162627	15	98760143	0.2
HepG2	ENSG00000166016	8	34357510	0.125
HepG2	ENSG00000166016	8	34357531	0.125
HepG2	ENSG00000116014	16	920753	0.1875
HepG2	ENSG00000116014	16	920791	0.3125
HepG2	ENSG00000171621	25	9356473	0.08
HepG2	ENSG00000171621	25	9356500	0.16
HepG2	ENSG00000171621	25	9355938	0.04
HepG2	ENSG00000171621	25	9356319	0.24
HepG2	ENSG00000171621	25	9356450	0.24
HepG2	ENSG00000171621	25	9356578	0.08
HepG2	ENSG00000171621	25	9368098	0.08
HepG2	ENSG00000171621	25	9368803	0.04
HepG2	ENSG00000164338	2	73580166	0.5
HepG2	ENSG00000125841	15	353628	0.13333333333333333
HepG2	ENSG00000160408	9	127886581	0.1111111111111111
HepG2	ENSG00000278619	13	36608567	0.07692307692307693
HepG2	ENSG00000278619	13	36608602	0.15384615384615385
HepG2	ENSG00000278619	13	36608421	0.5384615384615384
HepG2	ENSG00000006453	10	98293506	0.1
HepG2	ENSG00000173960	24	23999825	0.4583333333333333
HepG2	ENSG00000173960	24	23999919	0.125
HepG2	ENSG00000173960	24	23999878	0.041666666666666664
