Transcript	Site A	Site B	Transcript_counts	Counts_A	FreqA	Counts_B	FreqB	Counts_AB	obs_FreqAB	exp_FreqAB	SdFromExpected
ENST00000217233_0	397332	396401	333	28	0.08408408408408409	43	0.12912912912912913	5	0.015015015015015015	0.010857704551398246	0.7320423034243259
ENST00000217233_0	396566	396630	333	43	0.12912912912912913	131	0.3933933933933934	17	0.05105105105105105	0.05079854629404179	0.020983930618885253
ENST00000217233_0	396566	397083	333	43	0.12912912912912913	108	0.32432432432432434	18	0.05405405405405406	0.041879717555393235	1.1090612442394205
ENST00000217233_0	396566	396401	333	43	0.12912912912912913	43	0.12912912912912913	8	0.024024024024024024	0.016674331989647306	1.0474139373093747
ENST00000217233_0	396630	397083	333	131	0.3933933933933934	108	0.32432432432432434	47	0.14114114114114115	0.12758704650596545	0.741358524420446
ENST00000217233_0	396630	396401	333	131	0.3933933933933934	43	0.12912912912912913	20	0.06006006006006006	0.05079854629404179	0.7696605980569828
ENST00000217233_0	397083	396401	333	108	0.32432432432432434	43	0.12912912912912913	14	0.042042042042042045	0.041879717555393235	0.014787483256525218
ENST00000377970_0	127738657	127741111	331	68	0.2054380664652568	145	0.4380664652567976	32	0.09667673716012085	0.0899955276056261	0.42475339940960694
ENST00000377970_0	127738657	127740591	331	68	0.2054380664652568	67	0.20241691842900303	10	0.030211480362537766	0.04158414034190999	-1.0364185843937557
ENST00000377970_0	127738657	127740891	331	68	0.2054380664652568	61	0.18429003021148035	16	0.04833836858006042	0.037860187475470285	0.9988250471205592
ENST00000377970_0	127738657	127741071	331	68	0.2054380664652568	68	0.2054380664652568	14	0.04229607250755287	0.04220479915298327	0.008259252854197707
ENST00000377970_0	127741111	127740591	331	145	0.4380664652567976	67	0.20241691842900303	32	0.09667673716012085	0.08867206396436689	0.5123029448196352
ENST00000377970_0	127741111	127740891	331	145	0.4380664652567976	61	0.18429003021148035	31	0.09365558912386707	0.08073128211681165	0.863135734345341
ENST00000377970_0	127741111	127741071	331	145	0.4380664652567976	68	0.2054380664652568	33	0.09969788519637462	0.0899955276056261	0.6168208518748801
ENST00000377970_0	127740591	127740891	331	67	0.20241691842900303	61	0.18429003021148035	14	0.04229607250755287	0.03730342001259572	0.47932082274496507
ENST00000377970_0	127740591	127741071	331	67	0.20241691842900303	68	0.2054380664652568	20	0.06042296072507553	0.04158414034190999	1.7168282168448714
ENST00000377970_0	127740891	127741071	331	61	0.18429003021148035	68	0.2054380664652568	16	0.04833836858006042	0.037860187475470285	0.9988250471205592
ENST00000311181_0	66345927	66345596	329	77	0.23404255319148937	115	0.3495440729483283	35	0.10638297872340426	0.08180818728577896	1.6263825161161165
ENST00000311181_0	66345927	66346860	329	77	0.23404255319148937	16	0.0486322188449848	6	0.0182370820668693	0.011382008665847506	1.1721585170624624
ENST00000311181_0	66345596	66346860	329	115	0.3495440729483283	16	0.0486322188449848	6	0.0182370820668693	0.016999103851590435	0.17370846436340015
ENST00000481195_0	134197647	134197487	327	110	0.3363914373088685	106	0.3241590214067278	42	0.12844036697247707	0.10904431912764544	1.1252720967668746
ENST00000297689_0	91410275	91409388	324	24	0.07407407407407407	104	0.32098765432098764	9	0.027777777777777776	0.02377686328303612	0.47269384422234656
ENST00000297689_0	91410275	91410667	324	24	0.07407407407407407	65	0.2006172839506173	6	0.018518518518518517	0.014860539551897575	0.5441862477027514
ENST00000297689_0	91410275	91409259	324	24	0.07407407407407407	29	0.08950617283950617	4	0.012345679012345678	0.006630086877000457	1.2677062294409251
ENST00000297689_0	91410275	91409356	324	24	0.07407407407407407	97	0.2993827160493827	10	0.030864197530864196	0.02217649748513946	1.0619415400358758
ENST00000297689_0	91409388	91410667	324	104	0.32098765432098764	65	0.2006172839506173	24	0.07407407407407407	0.06439567139155616	0.7097440226631285
ENST00000297689_0	91409388	91409259	324	104	0.32098765432098764	29	0.08950617283950617	13	0.040123456790123455	0.028730376467001977	1.2276458576511438
ENST00000297689_0	91409388	91409652	324	104	0.32098765432098764	26	0.08024691358024691	12	0.037037037037037035	0.025758268556622464	1.2815704627717581
ENST00000297689_0	91409388	91409356	324	104	0.32098765432098764	97	0.2993827160493827	38	0.11728395061728394	0.09609815576893765	1.29389520902056
ENST00000297689_0	91410667	91409259	324	65	0.2006172839506173	29	0.08950617283950617	9	0.027777777777777776	0.017956485291876236	1.331266847533074
ENST00000297689_0	91410667	91409652	324	65	0.2006172839506173	26	0.08024691358024691	4	0.012345679012345678	0.01609891784788904	-0.5367902826087636
ENST00000297689_0	91410667	91409356	324	65	0.2006172839506173	97	0.2993827160493827	20	0.06172839506172839	0.06006134735558604	0.1262912446759103
ENST00000297689_0	91409259	91409652	324	29	0.08950617283950617	26	0.08024691358024691	3	0.009259259259259259	0.007182594116750494	0.4426532164745724
ENST00000297689_0	91409259	91409356	324	29	0.08950617283950617	97	0.2993827160493827	8	0.024691358024691357	0.026796601127876848	-0.23465677301719473
ENST00000297689_0	91409652	91409356	324	26	0.08024691358024691	97	0.2993827160493827	10	0.030864197530864196	0.024024538942234414	0.8040072202055037
ENST00000528838_0	144309872	144314570	324	15	0.046296296296296294	96	0.2962962962962963	3	0.009259259259259259	0.01371742112482853	-0.6899083811702108
ENST00000220166_0	78921822	78921893	323	94	0.29102167182662536	46	0.14241486068111456	21	0.06501547987616099	0.04144581084837389	2.1252307454763137
ENST00000340958_0	73832443	73832517	323	71	0.21981424148606812	27	0.08359133126934984	9	0.02786377708978328	0.018374565077782783	1.2698428429520598
ENST00000340958_0	73832443	73832253	323	71	0.21981424148606812	146	0.4520123839009288	29	0.08978328173374613	0.09935875930949209	-0.5752845491603784
ENST00000340958_0	73832443	73831940	323	71	0.21981424148606812	52	0.1609907120743034	10	0.030959752321981424	0.035388051260914995	-0.4307581960966273
ENST00000340958_0	73832443	73831878	323	71	0.21981424148606812	150	0.46439628482972134	35	0.10835913312693499	0.10208091709879324	0.372689051124066
ENST00000340958_0	73832443	73831947	323	71	0.21981424148606812	57	0.17647058823529413	8	0.02476780185758514	0.03879074849754144	-1.3051712289342152
ENST00000340958_0	73832443	73831063	323	71	0.21981424148606812	30	0.09287925696594428	7	0.021671826625386997	0.02041618341975865	0.1595730080882494
ENST00000340958_0	73832443	73831958	323	71	0.21981424148606812	78	0.24148606811145512	19	0.058823529411764705	0.05308207689137249	0.460249067302301
ENST00000340958_0	73832517	73832253	323	27	0.08359133126934984	146	0.4520123839009288	7	0.021671826625386997	0.037784316920511075	-1.5186997684244823
ENST00000340958_0	73832517	73831940	323	27	0.08359133126934984	52	0.1609907120743034	6	0.018575851393188854	0.013457427944291615	0.7983595532378155
ENST00000340958_0	73832517	73831878	323	27	0.08359133126934984	150	0.46439628482972134	9	0.02786377708978328	0.03881950368545658	-1.0193304144203692
ENST00000340958_0	73832517	73831947	323	27	0.08359133126934984	57	0.17647058823529413	2	0.006191950464396285	0.014751411400473502	-1.2760214563019772
ENST00000340958_0	73832517	73831063	323	27	0.08359133126934984	30	0.09287925696594428	3	0.009287925696594427	0.007763900737091317	0.3120655600562318
ENST00000340958_0	73832517	73831958	323	27	0.08359133126934984	78	0.24148606811145512	6	0.018575851393188854	0.020186141916437424	-0.20578184102399436
ENST00000340958_0	73832253	73831940	323	146	0.4520123839009288	52	0.1609907120743034	26	0.0804953560371517	0.07276979555061393	0.534517459738698
ENST00000340958_0	73832253	73831878	323	146	0.4520123839009288	150	0.46439628482972134	70	0.21671826625386997	0.20991287178061707	0.3003291845339628
ENST00000340958_0	73832253	73831947	323	146	0.4520123839009288	57	0.17647058823529413	30	0.09287925696594428	0.0797668912766345	0.8698053071981393
ENST00000340958_0	73832253	73831063	323	146	0.4520123839009288	30	0.09287925696594428	13	0.04024767801857585	0.04198257435612342	-0.15547248999238533
ENST00000340958_0	73832253	73831958	323	146	0.4520123839009288	78	0.24148606811145512	43	0.13312693498452013	0.10915469332592088	1.3816166336442248
ENST00000340958_0	73831940	73831878	323	52	0.1609907120743034	150	0.46439628482972134	25	0.07739938080495357	0.07476348857939787	0.18011826299057035
ENST00000340958_0	73831940	73831947	323	52	0.1609907120743034	57	0.17647058823529413	12	0.03715170278637771	0.02841012566017119	0.9456120275003068
ENST00000340958_0	73831940	73831063	323	52	0.1609907120743034	30	0.09287925696594428	5	0.015479876160990712	0.014952697715879574	0.07806755648776685
ENST00000340958_0	73831940	73831958	323	52	0.1609907120743034	78	0.24148606811145512	12	0.03715170278637771	0.038877014061286894	-0.16041049864731685
ENST00000340958_0	73831878	73831947	323	150	0.46439628482972134	57	0.17647058823529413	33	0.1021671826625387	0.08195228555818612	1.324523397194752
ENST00000340958_0	73831878	73831063	323	150	0.46439628482972134	30	0.09287925696594428	19	0.058823529411764705	0.043132781872729536	1.3880826417495957
ENST00000340958_0	73831878	73831958	323	150	0.46439628482972134	78	0.24148606811145512	37	0.11455108359133127	0.1121452328690968	0.13702776178376974
ENST00000340958_0	73831947	73831063	323	57	0.17647058823529413	30	0.09287925696594428	6	0.018575851393188854	0.016390457111637228	0.30933151161338635
ENST00000340958_0	73831947	73831958	323	57	0.17647058823529413	78	0.24148606811145512	14	0.043343653250773995	0.04261518849025679	0.0648163148227346
ENST00000340958_0	73831063	73831958	323	30	0.09287925696594428	78	0.24148606811145512	7	0.021671826625386997	0.02242904657381936	-0.09190597717426754
ENST00000256689_0	46359861	46359107	322	23	0.07142857142857142	42	0.13043478260869565	2	0.006211180124223602	0.009316770186335402	-0.5800587294158908
ENST00000258105_0	74472075	74472081	321	43	0.13395638629283488	32	0.09968847352024922	6	0.018691588785046728	0.013353907667821545	0.8331443553196987
ENST00000524958_0	62662986	62663007	319	112	0.3510971786833856	26	0.08150470219435736	12	0.03761755485893417	0.028616070989868417	0.9642929459487496
ENST00000304863_0	29207538	29207783	318	91	0.2861635220125786	78	0.24528301886792453	21	0.0660377358490566	0.07019105256912306	-0.28991512440306044
ENST00000304863_0	29207538	29207494	318	91	0.2861635220125786	21	0.0660377358490566	9	0.02830188679245283	0.018897591076302362	1.231627684474766
ENST00000304863_0	29207538	29207544	318	91	0.2861635220125786	45	0.14150943396226415	22	0.06918238993710692	0.04049483802064791	2.5952760443442764
ENST00000304863_0	29207783	29207494	318	78	0.24528301886792453	21	0.0660377358490566	4	0.012578616352201259	0.016197935208259167	-0.5112775363318525
ENST00000304863_0	29207783	29207544	318	78	0.24528301886792453	45	0.14150943396226415	13	0.040880503144654086	0.034709861160555355	0.6011578695391397
ENST00000304863_0	29207494	29207544	318	21	0.0660377358490566	45	0.14150943396226415	4	0.012578616352201259	0.009344962620149519	0.5993176422395685
ENST00000307892_0	69463627	69462573	318	27	0.08490566037735849	49	0.1540880503144654	5	0.015723270440251572	0.013082947668209326	0.4143596454656054
ENST00000278100_0	125836289	125836354	317	21	0.06624605678233439	37	0.1167192429022082	4	0.012618296529968454	0.007732189592890765	0.9931775638676812
ENST00000358015_0	107329662	107329569	316	144	0.45569620253164556	51	0.16139240506329114	25	0.07911392405063292	0.07354590610479089	0.3791865845535453
ENST00000264255_0	99322107	99333058	314	67	0.21337579617834396	19	0.06050955414012739	5	0.01592356687898089	0.01291127429104629	0.47282379855522855
ENST00000381962_0	648101	648724	313	37	0.1182108626198083	23	0.07348242811501597	2	0.006389776357827476	0.008686421214874092	-0.4378648082066756
ENST00000381962_0	648101	648372	313	37	0.1182108626198083	58	0.1853035143769968	8	0.025559105431309903	0.021904888280986842	0.4416776819618452
ENST00000381962_0	648101	647507	313	37	0.1182108626198083	31	0.09904153354632587	6	0.019169329073482427	0.011707785115699863	1.227215444089631
ENST00000381962_0	648101	647910	313	37	0.1182108626198083	61	0.19488817891373802	5	0.01597444089456869	0.023037899743796508	-0.8329698614219012
ENST00000381962_0	648101	648553	313	37	0.1182108626198083	123	0.3929712460063898	15	0.04792332268370607	0.046453469975196233	0.12355660328369021
ENST00000381962_0	648101	647478	313	37	0.1182108626198083	45	0.14376996805111822	1	0.003194888178913738	0.016995171942144966	-1.8889461552995146
ENST00000381962_0	648101	646835	313	37	0.1182108626198083	18	0.05750798722044728	1	0.003194888178913738	0.006798068776857985	-0.7757944071395716
ENST00000381962_0	648724	648372	313	23	0.07348242811501597	58	0.1853035143769968	3	0.009584664536741214	0.013616552174667496	-0.6154944257995059
ENST00000381962_0	648724	647507	313	23	0.07348242811501597	31	0.09904153354632587	2	0.006389776357827476	0.007277812369218834	-0.18483680572988515
ENST00000381962_0	648724	647910	313	23	0.07348242811501597	61	0.19488817891373802	2	0.006389776357827476	0.014320856597495126	-1.181006345158332
ENST00000381962_0	648724	648553	313	23	0.07348242811501597	123	0.3929712460063898	11	0.03514376996805112	0.028876481335932794	0.6621288217241895
ENST00000381962_0	648724	647478	313	23	0.07348242811501597	45	0.14376996805111822	5	0.01597444089456869	0.010564566342414438	0.9361378311926203
ENST00000381962_0	648372	647507	313	58	0.1853035143769968	31	0.09904153354632587	5	0.01597444089456869	0.01835274423542141	-0.3134809687063232
ENST00000381962_0	648372	647910	313	58	0.1853035143769968	61	0.19488817891373802	8	0.025559105431309903	0.036113464463248576	-1.000821205955728
ENST00000381962_0	648372	648553	313	58	0.1853035143769968	123	0.3929712460063898	31	0.09904153354632587	0.0728189529340914	1.7854311612526947
ENST00000381962_0	648372	647478	313	58	0.1853035143769968	45	0.14376996805111822	12	0.038338658146964855	0.026641080341740755	1.2851555280856257
ENST00000381962_0	648372	646835	313	58	0.1853035143769968	18	0.05750798722044728	5	0.01597444089456869	0.0106564321366963	0.91630854778433
ENST00000381962_0	647507	647910	313	31	0.09904153354632587	61	0.19488817891373802	9	0.02875399361022364	0.019302024109667342	1.2154173008470344
ENST00000381962_0	647507	648553	313	31	0.09904153354632587	123	0.3929712460063898	6	0.019169329073482427	0.03892047484408333	-1.8067403150331272
ENST00000381962_0	647507	647478	313	31	0.09904153354632587	45	0.14376996805111822	6	0.019169329073482427	0.014239198113689025	0.7362106333189283
ENST00000381962_0	647910	648553	313	61	0.19488817891373802	123	0.3929712460063898	30	0.09584664536741214	0.07658545049964785	1.281397586354075
ENST00000381962_0	647910	647478	313	61	0.19488817891373802	45	0.14376996805111822	8	0.025559105431309903	0.028019067255968727	-0.2637210684906699
ENST00000381962_0	647910	646835	313	61	0.19488817891373802	18	0.05750798722044728	2	0.006389776357827476	0.01120762690238749	-0.8096850226080494
ENST00000381962_0	648553	647478	313	123	0.3929712460063898	45	0.14376996805111822	17	0.054313099041533544	0.05649746348334678	-0.16738296473453504
ENST00000381962_0	648553	646835	313	123	0.3929712460063898	18	0.05750798722044728	8	0.025559105431309903	0.022598985393338707	0.35237138065650697
ENST00000381962_0	647478	646835	313	45	0.14376996805111822	18	0.05750798722044728	1	0.003194888178913738	0.00826792148536782	-0.9911617412309445
ENST00000455785_0	25900965	25900901	312	43	0.13782051282051283	16	0.05128205128205128	1	0.003205128205128205	0.007067718606180145	-0.8144351586712393
ENST00000372836_0	42939050	42939160	312	76	0.24358974358974358	72	0.23076923076923078	19	0.060897435897435896	0.05621301775147929	0.35923406270526764
ENST00000372836_0	42939050	42939098	312	76	0.24358974358974358	84	0.2692307692307692	24	0.07692307692307693	0.0655818540433925	0.8092350882013659
ENST00000372836_0	42939050	42939041	312	76	0.24358974358974358	40	0.1282051282051282	17	0.05448717948717949	0.03122945430637738	2.361847598009621
ENST00000372836_0	42939050	42939203	312	76	0.24358974358974358	20	0.0641025641025641	3	0.009615384615384616	0.01561472715318869	-0.8547344377284324
ENST00000372836_0	42939160	42939098	312	72	0.23076923076923078	84	0.2692307692307692	20	0.0641025641025641	0.0621301775147929	0.14432672585319595
ENST00000372836_0	42939160	42939041	312	72	0.23076923076923078	40	0.1282051282051282	12	0.038461538461538464	0.029585798816568046	0.9252554031053319
ENST00000372836_0	42939160	42939203	312	72	0.23076923076923078	20	0.0641025641025641	5	0.016025641025641024	0.014792899408284023	0.18036777021555875
ENST00000372836_0	42939098	42939041	312	84	0.2692307692307692	40	0.1282051282051282	8	0.02564102564102564	0.03451676528599605	-0.8588047510738097
ENST00000372836_0	42939098	42939203	312	84	0.2692307692307692	20	0.0641025641025641	6	0.019230769230769232	0.017258382642998026	0.2675159105223931
ENST00000372836_0	42939041	42939203	312	40	0.1282051282051282	20	0.0641025641025641	3	0.009615384615384616	0.008218277449046678	0.2733433845914344
ENST00000370626_0	97677687	97677799	309	42	0.13592233009708737	29	0.09385113268608414	5	0.016181229773462782	0.012756464636943474	0.5364542860884806
ENST00000370626_0	97677687	97677722	309	42	0.13592233009708737	22	0.07119741100323625	6	0.019417475728155338	0.009677318000439878	1.7489579188923656
ENST00000370626_0	97677687	97677797	309	42	0.13592233009708737	88	0.284789644012945	12	0.038834951456310676	0.03870927200175951	0.011452720139517817
ENST00000370626_0	97677799	97677722	309	29	0.09385113268608414	22	0.07119741100323625	3	0.009708737864077669	0.006681957666970392	0.6530765678530153
ENST00000370626_0	97677799	97677797	309	29	0.09385113268608414	88	0.284789644012945	0	0.0	0.026727830667881567	-2.913023195877364
ENST00000370626_0	97677722	97677797	309	22	0.07119741100323625	88	0.284789644012945	6	0.019417475728155338	0.020276285334254983	-0.1071100262998681
ENST00000319340_0	126542662	126542860	305	40	0.13114754098360656	49	0.16065573770491803	6	0.019672131147540985	0.021069604944907283	-0.1699376038522592
ENST00000319340_0	126542662	126542529	305	40	0.13114754098360656	114	0.3737704918032787	16	0.05245901639344262	0.04901908089223327	0.27824779777020553
ENST00000319340_0	126542662	126543235	305	40	0.13114754098360656	98	0.32131147540983607	13	0.04262295081967213	0.042139209889814566	0.04205022875015601
ENST00000319340_0	126542860	126542529	305	49	0.16065573770491803	114	0.3737704918032787	20	0.06557377049180328	0.06004837409298576	0.40617200044399393
ENST00000319340_0	126542860	126543235	305	49	0.16065573770491803	98	0.32131147540983607	15	0.04918032786885246	0.05162053211502284	-0.19260776338578914
ENST00000319340_0	126542529	126543235	305	114	0.3737704918032787	98	0.32131147540983607	32	0.10491803278688525	0.12009674818597152	-0.8154584778156002
ENST00000295317_0	101277093	101277186	301	46	0.15282392026578073	65	0.2159468438538206	7	0.023255813953488372	0.03300184324676328	-0.9465183511187537
ENST00000295317_0	101277093	101277068	301	46	0.15282392026578073	49	0.16279069767441862	6	0.019933554817275746	0.024878312601406168	-0.5507929877879301
ENST00000295317_0	101277186	101277068	301	65	0.2159468438538206	49	0.16279069767441862	17	0.05647840531561462	0.035154137371552194	2.0088161280314076
ENST00000647897_0	9893421	9893149	300	33	0.11	141	0.47	13	0.043333333333333335	0.051699999999999996	-0.6544778414450014
ENST00000647897_0	9893421	9893706	300	33	0.11	25	0.08333333333333333	1	0.0033333333333333335	0.009166666666666667	-1.0601599591938526
ENST00000647897_0	9893421	9893337	300	33	0.11	57	0.19	6	0.02	0.020900000000000002	-0.10897238810352387
ENST00000647897_0	9893421	9893401	300	33	0.11	29	0.09666666666666666	5	0.016666666666666666	0.010633333333333333	1.0188367369197942
ENST00000647897_0	9893149	9893706	300	141	0.47	25	0.08333333333333333	15	0.05	0.03916666666666666	0.9672536941297959
ENST00000647897_0	9893149	9893337	300	141	0.47	57	0.19	32	0.10666666666666667	0.08929999999999999	1.054784400355602
ENST00000647897_0	9893149	9893401	300	141	0.47	29	0.09666666666666666	13	0.043333333333333335	0.04543333333333333	-0.17465840472844057
ENST00000647897_0	9893706	9893337	300	25	0.08333333333333333	57	0.19	6	0.02	0.01583333333333333	0.5781344945067546
ENST00000647897_0	9893706	9893401	300	25	0.08333333333333333	29	0.09666666666666666	5	0.016666666666666666	0.008055555555555555	1.668508398938954
ENST00000647897_0	9893337	9893401	300	57	0.19	29	0.09666666666666666	3	0.01	0.018366666666666667	-1.0792530220197756
ENST00000622633_0	11549635	11549435	298	32	0.10738255033557047	130	0.436241610738255	19	0.06375838926174497	0.04684473672357101	1.3817622074566958
ENST00000622633_0	11549635	11548321	298	32	0.10738255033557047	32	0.10738255033557047	6	0.020134228187919462	0.011531012116571326	1.3910851805723872
ENST00000622633_0	11549435	11548321	298	130	0.436241610738255	32	0.10738255033557047	16	0.053691275167785234	0.04684473672357101	0.55932851007568
ENST00000291442_0	17245057	17232220	295	17	0.0576271186440678	46	0.15593220338983052	4	0.013559322033898305	0.008985923585176674	0.8323936834019268
ENST00000291442_0	17245057	17232257	295	17	0.0576271186440678	74	0.25084745762711863	4	0.013559322033898305	0.014455616202240736	-0.12897489424399294
ENST00000291442_0	17245057	17232166	295	17	0.0576271186440678	80	0.2711864406779661	4	0.013559322033898305	0.015627693191611607	-0.28642594148452727
ENST00000291442_0	17232220	17232257	295	46	0.15593220338983052	74	0.25084745762711863	14	0.04745762711864407	0.03911519678253376	0.73908633822425
ENST00000291442_0	17232220	17232166	295	46	0.15593220338983052	80	0.2711864406779661	13	0.04406779661016949	0.04228669922436082	0.15201240195107105
ENST00000291442_0	17232257	17232166	295	74	0.25084745762711863	80	0.2711864406779661	25	0.0847457627118644	0.06802642918701522	1.14048435912153
ENST00000492135_0	2658306	2656437	293	39	0.13310580204778158	25	0.08532423208191127	1	0.0034129692832764505	0.011357150345373856	-1.283301026903744
ENST00000378799_0	71927854	71928010	292	111	0.3801369863013699	86	0.2945205479452055	39	0.13356164383561644	0.11195815349971854	1.1707678003918167
ENST00000378799_0	71927854	71927996	292	111	0.3801369863013699	104	0.3561643835616438	46	0.15753424657534246	0.13539125539500843	1.1059171511177068
ENST00000378799_0	71927854	71928800	292	111	0.3801369863013699	87	0.2979452054794521	34	0.11643835616438356	0.11325999249390131	0.17137939203646632
ENST00000378799_0	71927854	71928162	292	111	0.3801369863013699	77	0.2636986301369863	33	0.11301369863013698	0.10024160255207357	0.7267192222420841
ENST00000378799_0	71928010	71927996	292	86	0.2945205479452055	104	0.3561643835616438	42	0.14383561643835616	0.10489772940514168	2.1714229984409155
ENST00000378799_0	71928010	71928800	292	86	0.2945205479452055	87	0.2979452054794521	29	0.09931506849315068	0.08775098517545507	0.6984252561890835
ENST00000378799_0	71928010	71928162	292	86	0.2945205479452055	77	0.2636986301369863	21	0.07191780821917808	0.07766466504034528	-0.36691514865329405
ENST00000378799_0	71927996	71928800	292	104	0.3561643835616438	87	0.2979452054794521	39	0.13356164383561644	0.10611747044473635	1.5226774322762988
ENST00000378799_0	71927996	71928162	292	104	0.3561643835616438	77	0.2636986301369863	30	0.10273972602739725	0.09392006004878964	0.5166317884523169
ENST00000378799_0	71928800	71928162	292	87	0.2979452054794521	77	0.2636986301369863	18	0.06164383561643835	0.07856774254081442	-1.0748261164338337
ENST00000298295_0	44977655	44977714	285	43	0.15087719298245614	119	0.41754385964912283	26	0.0912280701754386	0.06299784549092029	1.9615691447646477
ENST00000298295_0	44977655	44977658	285	43	0.15087719298245614	17	0.05964912280701754	0	0.0	0.008999692212988611	-1.6087900211259516
ENST00000298295_0	44977655	44977496	285	43	0.15087719298245614	27	0.09473684210526316	7	0.02456140350877193	0.014293628808864266	1.4603391521412026
ENST00000298295_0	44977714	44977658	285	119	0.41754385964912283	17	0.05964912280701754	8	0.028070175438596492	0.024906124961526624	0.342759529261426
ENST00000298295_0	44977714	44977496	285	119	0.41754385964912283	27	0.09473684210526316	12	0.042105263157894736	0.03955678670360111	0.22072763327379066
ENST00000381809_1	4712898	4712553	285	25	0.08771929824561403	28	0.09824561403508772	1	0.0035087719298245615	0.008618036318867343	-0.9331600548355817
ENST00000647424_0	71224095	71224107	284	29	0.10211267605633803	30	0.1056338028169014	5	0.017605633802816902	0.010786550287641342	1.1124970982693863
ENST00000647424_0	71224095	71224240	284	29	0.10211267605633803	96	0.3380281690140845	8	0.028169014084507043	0.03451696092045229	-0.5860084131226092
ENST00000647424_0	71224107	71224240	284	30	0.1056338028169014	96	0.3380281690140845	9	0.03169014084507042	0.03570720095219202	-0.36482545643052455
ENST00000369626_0	112917455	112917267	284	106	0.3732394366197183	26	0.09154929577464789	8	0.028169014084507043	0.03416980757786154	-0.5566679225306213
ENST00000369626_0	112917455	112917578	284	106	0.3732394366197183	93	0.3274647887323944	34	0.11971830985915492	0.12222277325927396	-0.12885629439703142
ENST00000369626_0	112917455	112917645	284	106	0.3732394366197183	82	0.2887323943661972	29	0.10211267605633803	0.10776631620710177	-0.3072603397400882
ENST00000369626_0	112917267	112917578	284	26	0.09154929577464789	93	0.3274647887323944	10	0.035211267605633804	0.029979170799444555	0.5170524528266476
ENST00000369626_0	112917267	112917645	284	26	0.09154929577464789	82	0.2887323943661972	7	0.02464788732394366	0.026433247371553264	-0.18755422624380436
ENST00000369626_0	112917578	112917645	284	93	0.3274647887323944	82	0.2887323943661972	25	0.0880281690140845	0.09454969252132514	-0.3756175394085184
ENST00000371996_0	87552293	87552131	282	85	0.30141843971631205	103	0.36524822695035464	32	0.11347517730496454	0.11009255067652533	0.18147935602896076
ENST00000371996_0	87552293	87553024	282	85	0.30141843971631205	17	0.06028368794326241	7	0.024822695035460994	0.018170615160203206	0.8363328997146511
ENST00000371996_0	87552293	87552633	282	85	0.30141843971631205	31	0.1099290780141844	13	0.04609929078014184	0.0331346511744882	1.216356284589098
ENST00000371996_0	87552293	87553168	282	85	0.30141843971631205	33	0.11702127659574468	18	0.06382978723404255	0.03527237060510035	2.5997033206267957
ENST00000371996_0	87552293	87552832	282	85	0.30141843971631205	30	0.10638297872340426	11	0.03900709219858156	0.03206579145918213	0.6616396357933062
ENST00000371996_0	87552293	87505334	282	85	0.30141843971631205	27	0.09574468085106383	13	0.04609929078014184	0.02885921231326392	1.729340284275168
ENST00000371996_0	87552293	87552405	282	85	0.30141843971631205	22	0.07801418439716312	9	0.031914893617021274	0.023514913736733565	0.9308898557735162
ENST00000371996_0	87552131	87553024	282	103	0.36524822695035464	17	0.06028368794326241	5	0.01773049645390071	0.022018510135305067	-0.49070607459955545
ENST00000371996_0	87552131	87552633	282	103	0.36524822695035464	31	0.1099290780141844	10	0.03546099290780142	0.040151400834968064	-0.4012208102990885
ENST00000371996_0	87552131	87553168	282	103	0.36524822695035464	33	0.11702127659574468	15	0.05319148936170213	0.04274181379206278	0.8675336771177213
ENST00000371996_0	87552131	87552832	282	103	0.36524822695035464	30	0.10638297872340426	11	0.03900709219858156	0.03885619435642071	0.013112432528518583
ENST00000371996_0	87552131	87505334	282	103	0.36524822695035464	27	0.09574468085106383	11	0.03900709219858156	0.03497057492077864	0.36898584483541325
ENST00000371996_0	87552131	87552405	282	103	0.36524822695035464	22	0.07801418439716312	8	0.028368794326241134	0.02849454252804185	-0.012691789800594176
ENST00000371996_0	87552633	87553168	282	31	0.1099290780141844	33	0.11702127659574468	4	0.014184397163120567	0.012864041044213069	0.19676073754332138
ENST00000371996_0	87552633	87552832	282	31	0.1099290780141844	30	0.10638297872340426	4	0.014184397163120567	0.011694582767466426	0.3889139971897128
ENST00000371996_0	87552633	87505334	282	31	0.1099290780141844	27	0.09574468085106383	4	0.014184397163120567	0.010525124490719783	0.6021480998662285
ENST00000371996_0	87552633	87552405	282	31	0.1099290780141844	22	0.07801418439716312	6	0.02127659574468085	0.008576027362808712	2.3129962269081488
ENST00000371996_0	87553168	87552832	282	33	0.11702127659574468	30	0.10638297872340426	4	0.014184397163120567	0.012449071978270712	0.2628192576183095
ENST00000371996_0	87553168	87505334	282	33	0.11702127659574468	27	0.09574468085106383	3	0.010638297872340425	0.01120416478044364	-0.0902808820145955
ENST00000371996_0	87553168	87552405	282	33	0.11702127659574468	22	0.07801418439716312	2	0.0070921985815602835	0.009129319450731855	-0.3596778230791045
ENST00000371996_0	87552832	87505334	282	30	0.10638297872340426	27	0.09574468085106383	1	0.0035460992907801418	0.010185604345857854	-1.110426905225936
ENST00000371996_0	87552832	87552405	282	30	0.10638297872340426	22	0.07801418439716312	4	0.014184397163120567	0.008299381318847141	1.0893289336057588
